,omni_id,y,x,height,width,artwork_name,artist_full_name,artist_first_name,artist_last_name,date,century,source_url,image_url,collection_origins,general_type,genre,school,original_id_in_collection,palette_families,palette,pixel_counts,geocoded,media,style,dimensions,location,tag,dominant_color,dominant_color_family,description,publisher,distributable_url
25031,1033683,5940.638730288935,8318.557507513113,1462.0,1146.0,bather with beach ball,pablo picasso,pablo,picasso,1932,20,http://www.moma.org/collection/works/80262,https://www.moma.org//media/W1siZiIsIjE1MTQ1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=07dfdf6da2bb1edc,MOMA,painting,Unknown,Unknown,80262,Grays Yellows,"[u'#d0cfc7', u'#c3bba3', u'#a8adc4', u'#9c9db7', u'#8c93b7', u'#786583', u'#d2c07d', u'#beb09c', u'#babccd', u'#b29875', u'#a5809d', u'#7d8295']",6062 8335 7605 5083 7955 8345 2244 7964 9020 7897 6935 6523,f,oil on canvas,Unknown,"57 7/8 x 45 1/8"" (146.2 x 114.6 cm)",Unknown,Unknown,#babccd,Grays,,,Unknown
25038,1033694,4605.510280305222,7765.529196018486,726.0,597.0,the architect's table,pablo picasso,pablo,picasso,1912,20,http://www.moma.org/collection/works/80280,https://www.moma.org//media/W1siZiIsIjE0Mzk1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=9e0e2bce931860be,MOMA,painting,Unknown,Unknown,80280,Whites Grays Blacks,"[u'#d3d1ce', u'#aba7a2', u'#807567', u'#504946', u'#454141', u'#3c3737', u'#333132', u'#c4c2be', u'#716a62', u'#635c55', u'#56504d', u'#262223']",4611 4986 6492 5427 7526 6295 6602 8532 6014 7942 6449 7972,f,oil on canvas,Unknown,"28 5/8 x 23 1/2"" (72.6 x 59.7 cm)",Unknown,Unknown,#c4c2be,Grays,,,Unknown
25063,1033732,5371.372448557122,11503.932257989874,1298.0,968.0,bather,pablo picasso,pablo,picasso,1908,20,http://www.moma.org/collection/works/80357,https://www.moma.org//media/W1siZiIsIjE1MTQ4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=5e260dc6f3e85b75,MOMA,painting,Unknown,Unknown,80357,Grays,"[u'#b9b9ae', u'#acada5', u'#9f9987', u'#748181', u'#60615c', u'#463d37', u'#a1a49d', u'#979891', u'#8e8a7b', u'#8a8069', u'#879493', u'#776a58']",5340 8470 2475 10478 5505 9692 10483 8069 6021 6115 9943 5473,f,oil on canvas,Unknown,"51 1/8 x 38 1/8"" (129.8 x 96.8 cm)",Unknown,Unknown,#a1a49d,Grays,,,Unknown
25064,1033733,6638.3278237095965,6638.32782370834,1301.0,971.0,woman dressing her hair,pablo picasso,pablo,picasso,1940,20,http://www.moma.org/collection/works/80360,https://www.moma.org//media/W1siZiIsIjE1MTQ4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=cd7b025d56c652e6,MOMA,painting,Unknown,Unknown,80360,Grays Blacks,"[u'#cec5b7', u'#393b3f', u'#242f1f', u'#202b1a', u'#1e251a', u'#181d16', u'#bbb0a4', u'#a1968b', u'#7a7063', u'#5e5644', u'#4a4445', u'#2e3023']",5454 2545 9875 11386 9297 8092 6348 5319 4414 6390 9098 9846,f,oil on canvas,Unknown,"51 1/4 x 38 1/4"" (130.1 x 97.1 cm)",Unknown,Unknown,#202b1a,Blacks,,,Unknown
25076,1033746,9100.623554405598,15678.43939564157,736.0,606.0,woman's head,pablo picasso,pablo,picasso,1908,20,http://www.moma.org/collection/works/80391,https://www.moma.org//media/W1siZiIsIjE1MTUwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=6a9a5a9f5c200ed6,MOMA,painting,Unknown,Unknown,80391,Grays Yellows Blacks,"[u'#636738', u'#4b6142', u'#2c3f31', u'#1d2924', u'#11171b', u'#889056', u'#6c7846', u'#4b4e2f', u'#3a4833', u'#313022', u'#232e26', u'#152423']",5057 5834 7666 8696 9104 4775 5447 4640 6408 5010 8550 9197,f,oil on canvas,Unknown,"29 x 23 7/8"" (73.6 x 60.6 cm)",Unknown,Unknown,#152423,Blacks,,,Unknown
25077,1033747,11526.50348631553,5301.905350727035,1270.0,908.0,woman plaiting her hair,pablo picasso,pablo,picasso,1906,20,http://www.moma.org/collection/works/80393,https://www.moma.org//media/W1siZiIsIjE3OTUyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=1e28b46ab765651d,MOMA,painting,Unknown,Unknown,80393,Reds Grays Yellows,"[u'#cfc9b8', u'#cbb59a', u'#b39778', u'#aca796', u'#a17f60', u'#9b8f76', u'#835f44', u'#a19b86', u'#c99873', u'#c5bead', u'#b5b4a7', u'#cba786']",5066 4438 6221 9902 12185 6425 8483 5935 6588 6988 8180 10981,f,oil on canvas,Unknown,"50 x 35 3/4"" (127 x 90.8 cm)",Unknown,Unknown,#a17f60,Reds,,,Unknown
25078,1033748,10000.000000001537,4415.319058244143,921.0,708.0,woman with pears,pablo picasso,pablo,picasso,1909,20,http://www.moma.org/collection/works/80394,https://www.moma.org//media/W1siZiIsIjE1MTUwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=60650e258d538582,MOMA,painting,Unknown,Unknown,80394,Grays Yellows Blacks,"[u'#7c6b48', u'#544d39', u'#444335', u'#353329', u'#2e2f27', u'#252d24', u'#22251d', u'#907e58', u'#74603b', u'#635c45', u'#615034', u'#403425']",5591 6553 7685 8185 9106 9217 9801 4960 6134 5176 5214 5322,f,oil on canvas,Unknown,"36 1/4 x 27 7/8"" (92.1 x 70.8 cm)",Unknown,Unknown,#22251d,Blacks,,,Unknown
25079,1033749,10000.00000000058,15388.331400906496,924.0,736.0,woman in an armchair,pablo picasso,pablo,picasso,1941,20,http://www.moma.org/collection/works/80396,https://www.moma.org//media/W1siZiIsIjE1MTUwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e56f9555ee0fd5e0,MOMA,painting,Unknown,Unknown,80396,Reds Grays Blacks,"[u'#bdb19a', u'#944d56', u'#8a7b75', u'#7b4d50', u'#412f2b', u'#3e1f1d', u'#a5988d', u'#a33227', u'#97281e', u'#762e30', u'#5a302f', u'#594e4e']",4913 4133 9792 7457 5415 8667 6958 5459 6300 8486 8422 6942,f,oil on canvas,Unknown,"36 3/8 x 29"" (92.4 x 73.6 cm)",Unknown,Unknown,#8a7b75,Grays,,,Unknown
25095,1033768,6864.210159200865,5683.955556727296,1003.0,736.0,girl with a mandolin (fanny tellier),pablo picasso,pablo,picasso,1910,20,http://www.moma.org/collection/works/80430,https://www.moma.org//media/W1siZiIsIjE1MTUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=c6191b7eb0a570ab,MOMA,painting,Unknown,Unknown,80430,Grays,"[u'#bab3a1', u'#a69d8b', u'#928b7a', u'#8b816e', u'#827d6e', u'#6f6755', u'#afa693', u'#9f9683', u'#9b907b', u'#7a7262', u'#645e50', u'#504a3c']",5499 8825 8704 7107 6246 6280 7169 8463 5786 9220 7376 8669,f,oil on canvas,Unknown,"39 1/2 x 29"" (100.3 x 73.6 cm)",Unknown,Unknown,#7a7262,Grays,,,Unknown
25096,1033769,6374.8874759207765,9999.99999999948,1300.0,1950.0,interior with a girl drawing,pablo picasso,pablo,picasso,1935,20,http://www.moma.org/collection/works/80432,https://www.moma.org//media/W1siZiIsIjEwOTc2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMjAwMHgyMDAwXHUwMDNlIl1d.jpg?sha=395a527f48d43abe,MOMA,painting,Unknown,Unknown,80432,Whites Grays Yellows Reds Blacks,"[u'#769061', u'#dfd9a5', u'#bab78c', u'#4a5946', u'#3c332d', u'#e2dec1', u'#d1cc9e', u'#ada481', u'#766e4c', u'#734a57', u'#5a3639', u'#2e2c2a']",9443 6661 6558 9906 12132 9602 7931 8019 6153 7346 4583 9458,f,oil on canvas,Unknown,"51 1/4 x 6' 4 5/8"" (130 x 195 cm)",Unknown,Unknown,#3c332d,Grays,,,Unknown
25097,1033771,10914.242909920102,15772.302557295781,730.0,587.0,student with a pipe,pablo picasso,pablo,picasso,1913,20,http://www.moma.org/collection/works/80436,https://www.moma.org//media/W1siZiIsIjE5NDg2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=51d04f41bce1f58d,MOMA,painting,Unknown,Unknown,80436,Whites Grays Yellows,"[u'#cecdc7', u'#cac9c3', u'#c6c5bf', u'#c0bfb9', u'#bbb9b0', u'#9e9d96', u'#7b7b74', u'#73593c', u'#d3d2cc', u'#c4c2ba', u'#b3b2ab', u'#808886']",7255 7613 7259 7230 6592 3466 5236 10489 5265 5927 5410 9666,f,oil on canvas,Unknown,"28 3/4 x 23 1/8"" (73 x 58.7 cm)",Unknown,Unknown,#73593c,Yellows,,,Unknown
25207,1033950,6324.549216200906,13675.450783797838,1008.0,813.0,landscape,pablo picasso,pablo,picasso,1908,20,http://www.moma.org/collection/works/80660,https://www.moma.org//media/W1siZiIsIjE1MTAyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=f54abd343c07b81a,MOMA,painting,Unknown,Unknown,80660,Grays,"[u'#645942', u'#585747', u'#514d3c', u'#4a5548', u'#7b806c', u'#6f705d', u'#646654', u'#474235', u'#444c40', u'#394841', u'#36423b', u'#333a34']",5983 5673 6996 7642 4057 8706 7682 6668 8203 5711 7222 7121,f,oil on canvas,Unknown,"39 5/8 x 32"" (100.8 x 81.3 cm)",Unknown,Unknown,#6f705d,Grays,,,Unknown
63972,9009638,5535.937494677933,14464.062505321086,695.0,497.0,weeping woman i,pablo picasso,pablo,picasso,1937,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=111&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/dc027661-7651-ab27-caee-4b78c54b7836/full/6000,/0/default.jpg",Chicago Art Institute,etching,prints and drawings,spain,135430,Whites Grays Yellows,"[u'#f6e9d4', u'#e7d7bc', u'#cebda1', u'#a99983', u'#655748', u'#efe0c7', u'#deceb1', u'#d8c8ab', u'#baaa92', u'#90806c', u'#746655', u'#4c4032']",5619 6184 8598 7149 7496 8249 8444 6732 5904 7751 6639 9043,f,paper (fiber product),cubism,695 x 497 mm (plate); 774 x 568 mm (sheet),Unknown,"etching, scraping, prints and drawing, drypoint (printing process), paper (fiber product), women, print, aquatint, cubism, etching, crying, sadness",#4c4032,Grays,"<p>a ferocious image of grief, <em>weeping woman i</em> is one of the most powerful works that pablo picasso undertook in the wake of his seminal <em>guernica</em> (1937; museo del prado, madrid). after completing <em>guernica</em>, an expression of the horrors of war and a critique of fascist tyranny, picasso continued to be drawn to the subject of agonized grief. between june and december 1937, he undertook a series of drawings, paintings, and prints known as <em>the weeping women</em>, in which he focused and eolaborated on two figures first presented in <em>guernica</em>. the figure in this print may also represent the artists lover, the surrealist photographer dora maar. in <em>weeping woman i</em>, picasso drew inspiration from contemporary events and sixteenth- and seventeenth-century religious imagery. he modernized the traditional theme of the virgin mary lamenting the death of her son. the importance picasso accorded this etching i",,Unknown
63973,9009640,4738.206611175335,13224.431135699037,535.0,665.0,the banderilleros,pablo picasso,pablo,picasso,1959,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=111&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/0898cb50-537b-4371-1b38-db37ca15ce7e/full/6000,/0/default.jpg",Chicago Art Institute,linocut,prints and drawings,spain,109830,Whites Grays Reds Blacks,"[u'#f3e9d0', u'#e3d9c3', u'#96755c', u'#8b6750', u'#745949', u'#594336', u'#413934', u'#efe4cc', u'#c0a286', u'#b18e6f', u'#a58468', u'#342c26']",5740 9226 6313 6379 6959 5737 5810 5941 1418 9193 6900 8976,f,paper (fiber product),cubism,535 x 665 mm (image); 623 x 752 mm (sheet),Unknown,"linocut, prints and drawing, paper (fiber product), print, cubism",#e3d9c3,Whites,,,Unknown
63974,9009645,15884.783205559292,9067.941905558648,699.0,549.0,paloma and her doll on a black background,pablo picasso,pablo,picasso,1952,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=111&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/2af945e5-6c3e-5a2e-0428-acae06d83cc8/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,45322,Whites Grays Yellows,"[u'#ebe5cc', u'#64655c', u'#4d4f46', u'#e0dac2', u'#d9d2bb', u'#cbc6b0', u'#bbb6a1', u'#a2a08f', u'#8d8c7d', u'#7f8073', u'#707267', u'#5c5e54']",4823 7168 8012 8204 8908 5992 6168 8339 7288 6932 8505 7469,f,paper (fiber product),cubism,699 x 549 mm (image); 760 x 561 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#d9d2bb,Yellows,,,Unknown
63975,9009660,13609.240112831438,13082.582269570788,1307.0,972.0,portrait of sylvette david,pablo picasso,pablo,picasso,1954,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=111&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/a844e6e6-ec9a-ad8b-0eb6-f525c18ae69b/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,84239,Whites Grays Cyans,"[u'#e1e5e3', u'#ccd1d0', u'#c3c7c6', u'#46635e', u'#dadedd', u'#d6d8d5', u'#aeb4b3', u'#8c8e8f', u'#657e7c', u'#43444b', u'#3c88a5', u'#347084']",5671 6991 6334 11713 8523 7868 8516 4838 6025 8500 7123 5962,f,,cubism,130.7 x 97.2 cm (51 7/16 x 38 1/16 in.),Unknown,"painting, modern and contemporary art, cubism",#46635e,Grays,,,Unknown
63976,9009677,4332.85225108741,10000.000000000053,803.0,641.0,half-length female nude,pablo picasso,pablo,picasso,1906,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=112&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/d4f87cae-33d7-fcac-7e78-a7e171999087/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,11294,Grays,"[u'#a48f7f', u'#8d796e', u'#83796f', u'#6f6b63', u'#b19a89', u'#9a8677', u'#8a8278', u'#836e64', u'#7c766e', u'#776e65', u'#675c55', u'#46403f']",5755 5412 7519 8113 5222 5093 5670 4791 8131 8053 9188 8717,f,,cubism,31 5/8  25 1/4 in. (80.3  64.1 cm) canvas; 32 1/8  25 3/4 in. (81.6  65.4 cm) panel,gallery 391,"women, painting, modern and contemporary art, nudes, cubism, females",#675c55,Grays,"<p>from 1904 through 1906, pablo picasso moved away from the melancholic subjects of his blue period to the more optimistic themes of his rose period. in the summer of 1906, the artist traveled to the catalan village of gsol; upon his return to paris that autumn, he painted <em>half-length female nude</em>. in stark contrast to the gaunt visage of &lt;a href=&quot;https://www.artic.edu/artworks/28067&quot;<em>the old guitarist</em></a>, the angular, masklike qualities of the figures face reveal picassos growing interest in ancient iberian sculpture and non-western art. in this way, the work anticipates his breakthrough to cubism in 1907.</p>",,Unknown
63977,9009695,6086.2500219416315,5417.587536317949,546.0,697.0,the dove,pablo picasso,pablo,picasso,1949,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=112&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/c1a4106b-12a5-89de-782a-b65a89e7280a/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,68138,Whites Grays Yellows Blacks,"[u'#eae1c5', u'#aea996', u'#7d7b6e', u'#494942', u'#3a3b36', u'#393935', u'#353532', u'#f3eacd', u'#dad2b8', u'#363833', u'#33342f', u'#30302d']",9487 6134 5132 7708 9642 7576 5914 4992 7964 10709 6393 6413,f,paper (fiber product),cubism,546 x 697 mm (image); 564 x 762 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#363833,Grays,,,Unknown
63978,9009704,5477.17864927838,7228.411511661068,1000.0,810.0,head,pablo picasso,pablo,picasso,1927,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=112&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/60f6971b-7dc5-dca5-17f7-92fb2341883f/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,75315,Whites Grays,"[u'#d3d1c8', u'#d0c7bc', u'#9c9b9b', u'#958982', u'#808181', u'#ebeae5', u'#e3e2dd', u'#dbdad3', u'#c1c0bc', u'#b6b2ae', u'#b1a49c', u'#615e5b']",7451 4513 8226 6139 7470 5143 6850 7850 7341 7765 4853 7295,f,,cubism,39 3/8  31 7/8 in. (100  81 cm),gallery 394,"geometric, eyes, painting, mouths, teeth, modern and contemporary art, cubism, heads, abstract figures",#9c9b9b,Grays,"<p><em>head</em> is an example of pablo picassos constant experimentation with style and technique: to make this work, he laid the canvas flat and sprinkled powdered pigment, in a manner similar to native american sand painting, onto the still-wet painted surface. in some areas, picasso left layers of the powdery material undisturbed, making a rough surface; in others, he scraped the pigment off, producing a flat and blurred effect. the experimental qualities of <em>head</em> certainly appealed to its first owner, english surrealist artist gordon onslow ford, who asked andr breton to contact him if he found any &quot;marvelous&quot; works for sale. ford enthusiastically purchased this painting after seeing a photograph that breton sent to him in response to his request.</p>",,Unknown
63979,9009707,12860.399543861406,15613.850194729606,642.0,540.0,still-life with lunch i,pablo picasso,pablo,picasso,1962,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=112&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/969b0a9e-a4d6-8997-c611-d1be08318e06/full/6000,/0/default.jpg",Chicago Art Institute,prints and drawing,prints and drawings,spain,198967,Whites Reds,"[u'#f7ebdf', u'#f1e9dc', u'#e8ebd9', u'#e71706', u'#e62707', u'#dc2504', u'#d14f2e', u'#cd1905', u'#c12909', u'#faf2e3', u'#f0d0bb', u'#d52605']",7123 8764 4820 7618 5380 8536 5406 6324 6195 5080 4897 8961,f,paper (fiber product),cubism,642 x 540 mm (image); 753 x 623 mm (sheet),Unknown,"linocut, prints and drawing, paper (fiber product), print, cubism",#d52605,Reds,,,Unknown
63980,9009710,13592.818843845333,14945.090900196854,674.0,548.0,still-life with lunch i,pablo picasso,pablo,picasso,1962,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=112&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/80917cc7-e5e2-dd8b-1573-b46c414a54be/full/6000,/0/default.jpg",Chicago Art Institute,prints and drawing,prints and drawings,spain,198970,Whites Grays Blacks,"[u'#faefde', u'#f9eddc', u'#f7ebdb', u'#efe3d1', u'#c5c3af', u'#9c9381', u'#fef6e8', u'#f6ecda', u'#f4e8da', u'#d1c8b5', u'#332c25', u'#251e18']",4661 8421 4722 5460 10842 3802 5035 4155 6692 3329 11299 9918,f,paper (fiber product),cubism,674 x 548 mm,Unknown,"linocut, prints and drawing, paper (fiber product), print, cubism",#332c25,Blacks,,,Unknown
63981,9009788,16099.183891863933,8535.715499838996,680.0,510.0,faun musician no. 5,pablo picasso,pablo,picasso,1948,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=113&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/f237a820-0ed6-f583-68a8-98c27771394f/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,55639,Whites Grays Yellows Blacks,"[u'#e3d5bc', u'#d5c5aa', u'#534d43', u'#302b25', u'#ddceb3', u'#dacab0', u'#cfc0a7', u'#cabaa2', u'#baac96', u'#797263', u'#403a32', u'#37342d']",4515 11063 5765 7588 9496 9403 9793 8656 2952 4701 5407 8981,f,paper (fiber product),cubism,680 x 510 mm (image); 766 x 566 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#d5c5aa,Yellows,,,Unknown
63982,9009854,14805.938199118926,13491.718488627079,835.0,474.0,the egyptian,pablo picasso,pablo,picasso,1953,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=113&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/685b7257-e55a-8018-1e0e-ad2dbabaa82b/full/6000,/0/default.jpg",Chicago Art Institute,aquatint,prints and drawings,spain,83842,Whites Grays Blacks,"[u'#f9eddc', u'#f4e7d5', u'#ece1d0', u'#dcd1c0', u'#2a231c', u'#40392f', u'#f4e9d9', u'#f0e6d6', u'#c9bead', u'#baae9d', u'#8c8274', u'#312c25']",6275 6745 8524 9021 8056 5764 8081 7566 6939 8756 6848 10865,f,paper (fiber product),cubism,835 x 474 mm (image/plate); 916 x 639 mm (sheet),Unknown,"prints and drawing, aquatint, paper (fiber product), print, cubism",#312c25,Blacks,,,Unknown
63983,9009857,3766.1389205203686,10987.346598133747,643.0,539.0,smiling faun,pablo picasso,pablo,picasso,1948,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=113&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/1c599f28-65e0-e776-7660-70c6a4a94d91/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,83846,Whites Grays Yellows Blacks,"[u'#eaddc6', u'#92897c', u'#302d28', u'#2b2722', u'#f7ead5', u'#f4e6d0', u'#f3e4cf', u'#f1e0c8', u'#f0e4d0', u'#dbceb9', u'#4e4840', u'#37322b']",8098 4564 7832 8136 5864 9215 7134 8883 6443 5288 8398 8721,f,paper (fiber product),cubism,643 x 539 mm (image); 765 x 562 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#f4e6d0,Whites,,,Unknown
63984,9009862,7682.124110999597,4404.152592874488,696.0,544.0,"woman in armchair, no. 1",pablo picasso,pablo,picasso,1949,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=113&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/fe206a1e-a768-064e-4eeb-64920b877072/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,83851,Whites Grays Blacks,"[u'#322d27', u'#262320', u'#25231c', u'#fbeed8', u'#f5e4cb', u'#d0c4b1', u'#827a6e', u'#504a40', u'#2a2623', u'#29241f', u'#24201d', u'#1f1a14']",8131 10952 2076 4642 11029 6017 6111 5448 12475 5662 11037 4228,f,paper (fiber product),cubism,696 x 544 mm (image); 765 x 570 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#2a2623,Blacks,,,Unknown
63985,9009864,15868.492904776049,10929.477964270907,547.0,697.0,the lobster,pablo picasso,pablo,picasso,1949,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=113&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/f831ffcc-47ac-59bb-4d9a-c3a0c54dcf31/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,83852,Whites Grays Blacks,"[u'#fcf3dd', u'#322d25', u'#24211c', u'#f4e6cc', u'#eadcc4', u'#c8bca8', u'#a69c8a', u'#766c5e', u'#514a3e', u'#413a31', u'#2a241e', u'#1f1a14']",4812 8217 8713 10416 6761 5795 6346 8016 7338 6353 7859 7438,f,paper (fiber product),cubism,547 x 697 mm (image); 564 x 764 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#f4e6cc,Whites,,,Unknown
63986,9009883,15859.614403315736,11903.90413196936,520.0,675.0,dove in flight,pablo picasso,pablo,picasso,1950,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/5dcd763e-57fa-941f-26fe-357024c54930/full/6000,/0/default.jpg",Chicago Art Institute,lithograph,prints and drawings,spain,83858,Whites Grays Yellows,"[u'#f3e1c3', u'#f2dfc1', u'#efdfc2', u'#ecdbbe', u'#d3c3a9', u'#b3a58d', u'#f7e6cb', u'#eedcbf', u'#ebdabd', u'#e9d8bc', u'#e2d2b7', u'#726654']",11431 5641 4288 6672 9104 10225 5653 7897 7540 5124 5748 8485,f,paper (fiber product),cubism,520 x 675 mm (image); 565 x 762 mm (sheet),Unknown,"prints and drawing, paper (fiber product), lithograph, print, cubism",#f3e1c3,Whites,,,Unknown
63987,9009894,7999.190940797662,9842.53291201057,1940.0,2795.0,nude under a pine tree,pablo picasso,pablo,picasso,1959,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/78abee40-a4e4-ca71-4bb7-7b01efc01f20/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,23968,Grays,"[u'#a4a3a4', u'#a38f8f', u'#997b7a', u'#6d5958', u'#c5b4b2', u'#c1a8a7', u'#b89897', u'#8c8e8f', u'#807c7d', u'#737476', u'#5b7071', u'#474e4f']",8309 8439 5253 8459 5575 6797 8571 8719 7532 8017 7933 9836,f,,cubism,76 3/8  110 1/8 in. (194  279.5 cm),gallery 398,"women, painting, modern and contemporary art, nudes, cubism, trees, pine trees, abstract figures",#474e4f,Grays,"<p>for many artists living amid the destruction and rebuilding of postwar europe, the great painters and sculptors of the past offered an important sense of continuity and order. in <em>nude under a pine tree</em>, pablo picasso looked to the long tradition of figurative painting, including the female nudes of <a href=""https://www.artic.edu/artists/40615"">francisco de goya</a>. in contrast to his predecessors, however, picasso placed the monumental figure on rocky terrain, rather than on a plush chaise. he also used bold, modernist forms that referenced his own earlier artistic styles: the flattened face, segmented legs and torso, and multiple viewpoints recall some of his cubist works, while the color palette evokes his classical style of the 1920s.</p>",,Unknown
