,omni_id,y,x,height,width,artwork_name,artist_full_name,artist_first_name,artist_last_name,date,century,source_url,image_url,collection_origins,general_type,genre,school,original_id_in_collection,palette_families,palette,pixel_counts,geocoded,media,style,dimensions,location,tag,dominant_color,dominant_color_family,description,publisher,distributable_url
24446,1032780,4741.259296054083,10000.000000000606,1372.0,1775.0,before and after,andy warhol,andy,warhol,1961,20,http://www.moma.org/collection/works/78921,https://www.moma.org//media/W1siZiIsIjEyMTI4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=8dcd5dc9c60b8062,MOMA,painting,Unknown,Unknown,78921,Whites Grays Blacks,"[u'#dbdbdf', u'#d8d7dc', u'#c6c5c6', u'#2b2b29', u'#272927', u'#222322', u'#e0e0e3', u'#d9dade', u'#d6d6da', u'#d3d2d7', u'#767675', u'#272826']",9891 6898 6097 8220 5642 6190 5185 7691 6733 7705 2032 12964,f,casein and pencil on canvas,Unknown,"54 x 69 7/8"" (137.2 x 177.5 cm)",Unknown,Unknown,#272826,Blacks,,,Unknown
24514,1032886,10000.0,10000.5,3029.0,6687.0,the last supper,andy warhol,andy,warhol,1986,20,http://www.moma.org/collection/works/79072,https://www.moma.org//media/W1siZiIsIjE1OTE5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=82b99295be206b22,MOMA,painting,Unknown,Unknown,79072,Whites Grays Blues,"[u'#f6f5f5', u'#e9dde4', u'#c0afba', u'#8ba3c8', u'#e9e9eb', u'#fbfcfc', u'#f9faf7', u'#f0f2f2', u'#eeeeef', u'#eaeeef', u'#cdd0d3', u'#a37c82']",10272 8139 14146 11052 18578 16731 7648 14205 11529 8660 11787 12661,f,oil on canvas,Unknown,"9' 11 1/4"" x 21' 11 1/4"" (302.9 x 668.7 cm)",Unknown,Unknown,#e9e9eb,Whites,,,Unknown
24586,1032996,13031.319701479657,13549.21935722591,2689.0,4169.0,orange car crash fourteen times,andy warhol,andy,warhol,1963,20,http://www.moma.org/collection/works/79223,https://www.moma.org//media/W1siZiIsIjE1MTEzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=76d638822ccfa0b7,MOMA,painting,Unknown,Unknown,79223,Reds Blacks,"[u'#d53f24', u'#d13d22', u'#a33321', u'#2f2927', u'#da482e', u'#d94227', u'#d9462b', u'#d1442b', u'#b74230', u'#4a2622', u'#2e2422', u'#2a1c1a']",5339 12904 4752 8204 7810 5929 7624 14394 2283 14510 8096 10043,f,silkscreen ink on synthetic polymer paint on two canvases,Unknown,"8' 9 7/8"" x 13' 8 1/8"" (268.9 x 416.9 cm)",Unknown,Unknown,#4a2622,Reds,,,Unknown
24800,1033351,9999.999999999482,14068.862486398782,2114.0,1447.0,gold marilyn monroe,andy warhol,andy,warhol,1962,20,http://www.moma.org/collection/works/79737,https://www.moma.org//media/W1siZiIsIjE1MTI2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=aae3ac37487db926,MOMA,painting,Unknown,Unknown,79737,Yellows,"[u'#c6a56f', u'#b99761', u'#af8959', u'#ae8f58', u'#897145', u'#6f5d3a', u'#b6905a', u'#a67e53', u'#a48653', u'#a37c4a', u'#957a4b', u'#ae874f']",5662 6661 5625 6923 14038 8325 7508 6004 8697 7613 11439 7761,f,silkscreen ink on synthetic polymer paint on canvas,Unknown,"6' 11 1/4"" x 57"" (211.4 x 144.7 cm)",Unknown,Unknown,#897145,Yellows,,,Unknown
24806,1033359,6956.082116834888,9999.999999999915,3048.0,4064.0,hammer and sickle,andy warhol,andy,warhol,1976,20,http://www.moma.org/collection/works/79746,https://www.moma.org//media/W1siZiIsIjE1MTI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=10ed1dea9b11c462,MOMA,painting,Unknown,Unknown,79746,Whites Grays Reds We don't know yet...,"[u'#d5d1d5', u'#cdc9cd', u'#cbcdd0', u'#c4bfc4', u'#b9b9bd', u'#982323', u'#951f20', u'#837173', u'#511d1e', u'#c5c6ca', u'#afaaad', u'#832e2e']",6232 6462 5827 8975 11702 10809 7423 4106 8429 6290 5135 6930,f,silkscreen ink on synthetic polymer paint on canvas,Unknown,"10' x 13' 4"" (304.8 x 406.4 cm)",Unknown,Unknown,#b9b9bd,Grays,,,Unknown
24809,1033362,13601.5505791773,9999.99999999999,4172.0,2921.0,rorschach,andy warhol,andy,warhol,1984,20,http://www.moma.org/collection/works/79749,https://www.moma.org//media/W1siZiIsIjE1NjM4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=16e767992ac4934b,MOMA,painting,Unknown,Unknown,79749,Whites Yellows,"[u'#e5e3d4', u'#dbd5b6', u'#bfb576', u'#aaa15f', u'#998f4d', u'#e9e6d0', u'#e4e2d3', u'#e3e0d0', u'#b3a865', u'#a09654', u'#958c4b', u'#8f8645']",10065 5252 11024 7072 7978 5167 4650 9278 7700 9058 7644 7784,f,oil on canvas,Unknown,"13' 8 1/4"" x 9' 7"" (417.2 x 292.1 cm)",Unknown,Unknown,#bfb576,Yellows,,,Unknown
24879,1033458,5975.604368574196,7076.105424249219,1823.0,1366.0,s&h green stamps,andy warhol,andy,warhol,1962,20,http://www.moma.org/collection/works/79885,https://www.moma.org//media/W1siZiIsIjE1MTM2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=21be8cae16eabe9a,MOMA,painting,Unknown,Unknown,79885,Grays Cyans,"[u'#8ca396', u'#8dafa1', u'#8cb7a7', u'#7da394', u'#759384', u'#6fa190', u'#639181', u'#97c2b3', u'#8a9285', u'#7e7a70', u'#7aae9c', u'#4f7466']",4457 5239 5752 7226 7425 9341 11841 5639 5794 8164 7602 8816,f,silkscreen ink on synthetic polymer paint on canvas,Unknown,"71 3/4 x 53 3/4"" (182.3 x 136.6 cm)",Unknown,Unknown,#639181,Grays,,,Unknown
25040,1033698,8064.58526663664,14672.504498100381,1136.0,1015.0,water heater,andy warhol,andy,warhol,1961,20,http://www.moma.org/collection/works/80290,https://www.moma.org//media/W1siZiIsIjE1MTQ2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=809de54c12b55d97,MOMA,painting,Unknown,Unknown,80290,Whites Grays Yellows,"[u'#c9bfa6', u'#c3bba3', u'#7e7b6c', u'#6b6b60', u'#4c4b3c', u'#e0dccf', u'#dcd8c9', u'#d7d0be', u'#d0c6ae', u'#cfc4ac', u'#cbc4ac', u'#b7ae96']",5229 6933 3304 9444 5364 5316 6262 5953 7193 5895 6286 6037,f,casein on canvas,Unknown,"44 3/4 x 40"" (113.6 x 101.5 cm)",Unknown,Unknown,#6b6b60,Grays,,,Unknown
25160,1033887,12981.250324711442,7018.749675288997,2922.0,2922.0,ten-foot flowers,andy warhol,andy,warhol,1967,20,http://www.moma.org/collection/works/80577,https://www.moma.org//media/W1siZiIsIjE1MDk3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=5467a669dd1dce70,MOMA,painting,Unknown,Unknown,80577,Cyans Blacks Grays,"[u'#549182', u'#4ab9a3', u'#3ea792', u'#336558', u'#1a2925', u'#174136', u'#5bbeab', u'#57ac9a', u'#47ae9a', u'#42b29c', u'#3a927e', u'#2f443d']",3448 5271 9311 6753 7482 4543 4266 3258 5377 6993 3557 5277,f,silkscreen ink on synthetic polymer paint on canvas,Unknown,"9' 7"" x 9' 7"" (292.2 x 292.2 cm)",Unknown,Unknown,#3ea792,Cyans,,,Unknown
25219,1033971,7277.020820018052,13188.198991414687,2416.0,1931.0,silkscreen for portrait of sidney janis,andy warhol,andy,warhol,1967,20,http://www.moma.org/collection/works/80705,https://www.moma.org//media/W1siZiIsIjE2MjA0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=9243679b3137e9c1,MOMA,painting,Unknown,Unknown,80705,Whites Grays Reds,"[u'#dec3c0', u'#dad1cb', u'#d3c1bb', u'#c13e50', u'#8f5f59', u'#dfd4d0', u'#dca8a9', u'#c77a7c', u'#c1283a', u'#bd2e40', u'#864240', u'#5c4a42']",4052 5492 5339 4357 12864 7385 5920 4437 8642 9642 5188 12186,f,"photosensitive gelatin on silk, with wood frame",Unknown,"7' 11 1/8 x 6' 4"" (241.6 x 193.1 cm)",Unknown,Unknown,#8f5f59,Grays,,,Unknown
25358,1034956,10316.142784432108,5983.025055141981,2108.0,1346.0,double elvis,andy warhol,andy,warhol,1963,20,http://www.moma.org/collection/works/82343,https://www.moma.org//media/W1siZiIsIjQwMTIwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=72d653994713553c,MOMA,painting,Unknown,Unknown,82343,Grays,"[u'#c0c1c3', u'#bebfc1', u'#b4b5b6', u'#a2a3a3', u'#8c8d8d', u'#757776', u'#c4c6c7', u'#bbbcbe', u'#b9babb', u'#b7b8b9', u'#b1b2b3', u'#464846']",9055 11485 9002 8344 7903 7155 7672 10365 7385 6606 7844 10864,f,silkscreen ink on synthetic polymer paint on canvas,Unknown,"6' 11"" x 53"" (210.8 x 134.6 cm)",Unknown,Unknown,#bebfc1,Grays,,,Unknown
25823,1035674,2981.9674100437996,9999.999999999818,762.0,1016.0,cagney,andy warhol,andy,warhol,1962,20,http://www.moma.org/collection/works/84127,https://www.moma.org//media/W1siZiIsIjE4MjAyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=de7666c00ed06cc1,MOMA,print,Unknown,Unknown,84127,Whites Grays,"[u'#cdcbc8', u'#bdbbb9', u'#b9b7b5', u'#484743', u'#42413d', u'#f3f2ed', u'#f0eee9', u'#e8e6e1', u'#d7d6d2', u'#c3c2c0', u'#858480', u'#3b3a37']",6106 7193 9212 9647 6323 5669 8412 7606 5891 8880 3216 8629,f,print,Unknown,"30 x 40"" (76.2 x 101.6 cm)",Unknown,Unknown,#484743,Grays,,,Unknown
25824,1035675,3022.2151847651376,8894.827457334188,921.0,857.0,mao,andy warhol,andy,warhol,1973,20,http://www.moma.org/collection/works/84128,https://www.moma.org//media/W1siZiIsIjM0NTAxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=6b4672f5dcb0ef39,MOMA,drawing,Unknown,Unknown,84128,Whites Grays,"[u'#fbfbeb', u'#f3efdd', u'#f2ebd8', u'#f1efdb', u'#f6f4e0', u'#f5f2de', u'#f2f0db', u'#f1eeda', u'#edead7', u'#dfdcca', u'#a4a293', u'#f3f1dc']",5151 9611 1749 1417 7032 8802 2577 9138 7729 8408 6281 2761,f,graphite on paper,Unknown,"36 1/4 x 33 3/4"" (92.1 x 85.7 cm)",Unknown,Unknown,#f3efdd,Whites,,,Unknown
27289,1038756,5569.879005765822,13783.680775440262,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91753,https://www.moma.org//media/W1siZiIsIjI3NjMxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=f5695f436bc0e344,MOMA,print,Unknown,Unknown,91753,Whites Grays Cyans,"[u'#e7e5e4', u'#bbcbc1', u'#7a9f8b', u'#78af96', u'#74af94', u'#626b5f', u'#617b64', u'#e9eae7', u'#e1e6e1', u'#5f5c57', u'#5a7a60', u'#586c5a']",6246 1322 2310 8403 5870 1638 4545 6142 7764 9406 10612 1790,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#5a7a60,Grays,,,Unknown
27345,1038865,8639.581892593453,15666.549230002282,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91995,https://www.moma.org//media/W1siZiIsIjI3NjMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=a43c37ff20066a49,MOMA,print,Unknown,Unknown,91995,Whites Grays Yellows,"[u'#ded1a7', u'#ddd3aa', u'#d2c9a5', u'#adb9ae', u'#aca582', u'#a6a787', u'#889771', u'#81916a', u'#7f956a', u'#ada986', u'#e1e0d6', u'#a5b8b4']",9528 4916 1828 4368 10131 4134 2638 6694 6095 3014 4833 7613,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#aca582,Grays,,,Unknown
27346,1038866,9062.41305518888,4080.309007048757,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91996,https://www.moma.org//media/W1siZiIsIjI3NjMxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=0dfbe8d8d77616eb,MOMA,print,Unknown,Unknown,91996,Reds Whites Magentas,"[u'#ff8730', u'#fe3f8d', u'#fda5a9', u'#f6892a', u'#d82f50', u'#fe4e86', u'#fc4487', u'#f9b4b8', u'#ee5473', u'#e7e4e2', u'#c82c3f', u'#fe4490']",2596 5360 7338 6050 2258 1479 5006 4489 3052 5146 12364 10398,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#c82c3f,Reds,,,Unknown
27347,1038867,10933.901044564607,15896.419134689942,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91997,https://www.moma.org//media/W1siZiIsIjI3NjMyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=8fb6bb7942b55ae0,MOMA,print,Unknown,Unknown,91997,Reds Yellows Magentas Whites,"[u'#ff3d84', u'#fcfd69', u'#fb3d82', u'#f8835c', u'#f34775', u'#f2c386', u'#ff3888', u'#fc9c3f', u'#fafe5b', u'#f7b26e', u'#f0c476', u'#eee6b6']",8383 5303 6117 2474 5674 7686 4551 7368 5251 1220 6126 5639,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#ff3d84,Magentas,,,Unknown
27348,1038868,12513.463448394166,5067.050230976588,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91998,https://www.moma.org//media/W1siZiIsIjI3NjMyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=e3d02982b4288598,MOMA,print,Unknown,Unknown,91998,Reds Whites Blues Yellows Grays,"[u'#fda74c', u'#fb8791', u'#495784', u'#fea056', u'#f6ac59', u'#f38690', u'#ef9283', u'#e3e0df', u'#856e95', u'#83749a', u'#79729b', u'#475c88']",15418 9204 2986 3854 1643 3675 3431 5587 2146 2228 9073 7059,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#fda74c,Yellows,,,Unknown
27349,1038869,14869.478245273278,13537.883034388773,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/91999,https://www.moma.org//media/W1siZiIsIjI3NjMyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=d7200a22866a37c0,MOMA,print,Unknown,Unknown,91999,Whites Cyans Blues,"[u'#ffffc3', u'#eef3d6', u'#bad9d8', u'#5269ae', u'#448f7b', u'#9bcacd', u'#7bbab5', u'#5876ab', u'#536eb4', u'#506eb4', u'#4b8094', u'#ffffbb']",7189 6254 1016 2767 11732 10810 994 2220 8698 6773 2156 4927,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#448f7b,Cyans,,,Unknown
27350,1038870,15161.344085956105,6837.124276266542,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/92000,https://www.moma.org//media/W1siZiIsIjI3NjMyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=783269d6dc182bec,MOMA,print,Unknown,Unknown,92000,Reds Grays Blues Yellows,"[u'#ffad01', u'#fcfb05', u'#60709d', u'#ecaf1d', u'#d08b41', u'#74738e', u'#ffac10', u'#f4f64e', u'#eb3836', u'#e8da98', u'#7c6097', u'#606eb5']",10584 6327 4229 2857 3284 4462 4563 2418 8265 6384 3372 8791,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#ffad01,Yellows,,,Unknown
27351,1038871,4573.694835168308,7235.1594217937345,965.0,965.0,untitled from camouflage,andy warhol,andy,warhol,1987,20,http://www.moma.org/collection/works/92001,https://www.moma.org//media/W1siZiIsIjI3NjMyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=ce13a8415bfc49ab,MOMA,print,Unknown,Unknown,92001,Whites Grays Yellows,"[u'#feaf0c', u'#fc9706', u'#f98b07', u'#f3df08', u'#eab32f', u'#e6cd64', u'#feb000', u'#eee2ab', u'#e6981f', u'#ccde7a', u'#c4e0de', u'#bbd2cd']",5214 4427 7940 7848 3805 3848 7762 3179 2744 2553 6576 9640,f,print,Unknown,"composition and sheet: 38 x 38"" (96.5 x 96.5 cm)",Unknown,Unknown,#bbd2cd,Grays,,,Unknown
29212,1041650,3993.15492857126,5635.7715964666395,737.0,584.0,portrait of a woman,andy warhol,andy,warhol,1962,20,http://www.moma.org/collection/works/97678,https://www.moma.org//media/W1siZiIsIjExNDM3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=2b145968310b4b99,MOMA,drawing,Unknown,Unknown,97678,Whites Grays,"[u'#fcf9f1', u'#faf7f0', u'#f8f5ed', u'#f5f1e7', u'#ece9de', u'#e4e1d7', u'#fcfbf3', u'#fbf8f1', u'#f9f6ef', u'#f7f4ea', u'#f1eee3', u'#9b9891']",4868 8737 6952 5984 5820 8023 7374 7930 5142 7021 7235 5298,f,pencil on paper,Unknown,"29 x 23"" (73.7 x 58.4 cm)",Unknown,Unknown,#faf7f0,Whites,,,Unknown
35451,1056110,2881.808306588009,11127.410807482529,865.0,864.0,untitled from sunset,andy warhol,andy,warhol,1972,20,http://www.moma.org/collection/works/160514,https://www.moma.org//media/W1siZiIsIjI1MDAxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=2c8924319560edc5,MOMA,print,Unknown,Unknown,160514,Whites Yellows Magentas Reds,"[u'#fcf5e6', u'#eddbc8', u'#ebd9c7', u'#e7c5b3', u'#e2d3bc', u'#d899b3', u'#ead8c6', u'#e6d4c1', u'#e4d6c6', u'#e1ccb7', u'#ebd7c4', u'#e6c2af']",4348 5706 1823 2904 5845 4709 3166 2781 13080 1945 8551 10934,f,print,Unknown,"composition and sheet: 34 1/16 x 34"" (86.5 x 86.4 cm)
",Unknown,Unknown,#e4d6c6,Whites,,,Unknown
35452,1056111,16815.7206960329,12214.561898165844,865.0,864.0,untitled from sunset,andy warhol,andy,warhol,1972,20,http://www.moma.org/collection/works/160515,https://www.moma.org//media/W1siZiIsIjI1MDAxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=59f480e69ce2c78c,MOMA,print,Unknown,Unknown,160515,Whites Yellows,"[u'#f9f1b7', u'#f4e776', u'#f1b945', u'#ecdb7e', u'#e8d98a', u'#ded583', u'#dcd988', u'#c7d383', u'#c5d591', u'#f3e683', u'#dcce4b', u'#cad486']",3937 12583 9728 1524 8668 5671 713 7700 6206 2821 788 5197,f,print,Unknown,"composition and sheet: 34 1/16 x 34"" (86.5 x 86.4 cm)",Unknown,Unknown,#f4e776,Yellows,,,Unknown
35453,1056112,16817.214612115793,7784.95269907607,865.0,864.0,untitled from sunset,andy warhol,andy,warhol,1972,20,http://www.moma.org/collection/works/160516,https://www.moma.org//media/W1siZiIsIjI1MDAxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=a2373ddfcc909a45,MOMA,print,Unknown,Unknown,160516,Whites Reds Yellows Greens,"[u'#f9e5af', u'#f4d78d', u'#efd99c', u'#eed796', u'#edd390', u'#ecc19b', u'#e8d797', u'#bbd1ae', u'#f5d88d', u'#eed691', u'#ebc09a', u'#e8cc90']",4131 6232 5961 2324 7428 8259 1312 4891 8539 5205 6080 5686,f,print,Unknown,"composition and sheet: 34 1/16 x 34"" (86.5 x 86.4 cm)",Unknown,Unknown,#f5d88d,Yellows,,,Unknown
35454,1056113,15799.704520967958,5786.268015653078,865.0,864.0,untitled from sunset,andy warhol,andy,warhol,1972,20,http://www.moma.org/collection/works/160517,https://www.moma.org//media/W1siZiIsIjI1MDAxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=b92fa2d534045f14,MOMA,print,Unknown,Unknown,160517,Whites Reds,"[u'#eedbc8', u'#e7d9c9', u'#e5d5c4', u'#c86335', u'#fbf2e2', u'#f2dec9', u'#f0dcc7', u'#eddac6', u'#ebc6b3', u'#ead6c4', u'#e9ccba', u'#e8c6b2']",6053 12254 3372 4695 3788 4862 8145 4565 5585 3597 3295 6349,f,print,Unknown,"composition and sheet: 34 1/16 x 34"" (86.5 x 86.4 cm)
",Unknown,Unknown,#e7d9c9,Whites,,,Unknown
36469,1057794,12843.853902649269,16865.670661186487,950.0,600.0,souper dress,andy warhol,andy,warhol,1968,20,http://www.moma.org/collection/works/168481,https://www.moma.org//media/W1siZiIsIjMxNjE3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDIwMDB4MjAwMFx1MDAzZSJdXQ.jpg?sha=ea5e6e6339b56d8d,MOMA,periodical,Unknown,Unknown,168481,Whites Yellows,"[u'#e3d9c8', u'#d2b37f', u'#cdad7a', u'#caab77', u'#c6a979', u'#c0a16f', u'#bd9d6b', u'#f5f6f4', u'#f4f4f3', u'#c6a673', u'#c3a471', u'#b29466']",5399 7208 5757 6002 1464 7693 12233 6138 8341 8946 5884 6855,f,print,Unknown,"overall (dress, irreg.): 37 3/8 x 23 5/8"" (95 x 60 cm)",Unknown,Unknown,#bd9d6b,Yellows,,,Unknown
68895,9024054,6829.39038105335,3777.3282529953103,914.0,914.0,marilyn monroe (marilyn),andy warhol,andy,warhol,1967,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=269&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/2c4e2b1a-60b6-d8d4-985e-4bc04d891e1c/full/6000,/0/default.jpg",Chicago Art Institute,screenprint,prints and drawings,united states,150046,Reds We don't know yet... Yellows Greens,"[u'#e2b11b', u'#be8527', u'#aab14e', u'#a24b33', u'#970305', u'#811105', u'#628f45', u'#e3a81a', u'#9d2010', u'#8fb061', u'#89b060', u'#6da253']",5818 2355 1973 4029 5770 6899 8088 5722 3983 10088 5780 5031,f,,pop art,914 x 914 mm,Unknown,"screen printing, pop art, prints and drawing, screenprint, print",#8fb061,Yellows,,,Unknown
68896,9024055,16931.63879198248,10000.000000000146,914.0,914.0,marilyn monroe (marilyn),andy warhol,andy,warhol,1967,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=269&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/4e490e16-1db0-d7f7-68af-0ea09e6b06a6/full/6000,/0/default.jpg",Chicago Art Institute,screenprint,prints and drawings,united states,150051,Reds Cyans Magentas Greens Grays,"[u'#c5216f', u'#379374', u'#07697a', u'#045f77', u'#00697c', u'#c7146a', u'#b7cab9', u'#8c5063', u'#85be9d', u'#819e88', u'#37886f', u'#327e6e']",5101 2733 2848 6315 8412 7626 4022 3542 7360 4676 7039 5862,f,,pop art,914 x 914 mm,Unknown,"screen printing, pop art, prints and drawing, screenprint, print",#00697c,Cyans,,,Unknown
70439,9030413,16720.925707026592,13424.482691891788,693.0,803.0,wrist watches,andy warhol,andy,warhol,1980,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=335&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/a433c6a5-6f91-d1a4-4788-38f90caf6eda/full/6000,/0/default.jpg",Chicago Art Institute,gelatin silver (developing-out-paper) pr,photography,united states,121247,Whites Grays Blacks,"[u'#44433e', u'#3c3d3c', u'#393733', u'#302f2c', u'#201f1b', u'#e0ded9', u'#a19e96', u'#7e7a72', u'#646059', u'#514e47', u'#393a38', u'#353635']",5106 9300 3032 7122 6427 4318 5144 5001 4901 4822 6186 10577,f,,pop art,69.3 x 80.3 cm (image and paper),Unknown,"photograph, pop art, photographic process, photography, gelatin silver (developing-out-paper) pr",#353635,Grays,,,Unknown
73357,9038697,13606.690244009718,4114.4164403642935,914.0,914.0,marilyn monroe (marilyn),andy warhol,andy,warhol,1967,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=420&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/ac551052-8ac0-1390-a1a8-b46ae30a9601/full/6000,/0/default.jpg",Chicago Art Institute,screenprint,prints and drawings,united states,150045,Grays Blacks,"[u'#8d8b89', u'#7a7b7a', u'#3a3b39', u'#1f1d19', u'#160f0c', u'#8b8885', u'#63686b', u'#585c5c', u'#232420', u'#1e1815', u'#1b1814', u'#0f0603']",5146 3164 3025 6420 4479 6581 7383 3506 4341 6099 6888 9016,f,,pop art,914 x 914 mm,Unknown,"screen printing, pop art, prints and drawing, screenprint, print",#0f0603,Blacks,,,Unknown
73358,9038698,10538.627678414752,16843.91355851235,914.0,914.0,marilyn monroe (marilyn),andy warhol,andy,warhol,1967,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=420&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/accbf840-31b2-22cc-d575-e54094d7dd14/full/6000,/0/default.jpg",Chicago Art Institute,screenprint,prints and drawings,united states,150050,Reds Grays Cyans,"[u'#d27111', u'#8ba7a4', u'#568d8c', u'#47a1a4', u'#217985', u'#018d9c', u'#c0d2d1', u'#beb4b8', u'#b8aaab', u'#8d7c5f', u'#128494', u'#008497']",9670 5183 7314 1671 3316 5858 3803 8732 4411 4751 2189 8894,f,,pop art,914 x 914 mm,Unknown,"screen printing, pop art, prints and drawing, screenprint, print",#d27111,Reds,,,Unknown
